q_id,web_list
1508,"[1557, 1537, 132, 1884, 1655]"
1509,"[1607, 1586, 113, 1608, 1538]"
1510,"[1672, 159, 921, 935, 1587]"
1511,"[722, 1722, 1248, 961, 926]"
1512,"[1586, 1528, 1906, 1749, 1042]"
1513,"[153, 1648, 154, 988, 1639]"
1514,"[270, 1050, 1630, 207, 968]"
1515,"[478, 1924, 58, 828, 57]"
1516,"[372, 741, 757, 768, 762]"
1517,"[1915, 1561, 1917, 1584, 177]"
1518,"[1066, 1921, 1907, 106, 1926]"
1519,"[114, 1617, 1113, 110, 1092]"
1520,"[632, 657, 1196, 4, 37]"
1521,"[1313, 1115, 632, 1546, 1541]"
1522,"[631, 1560, 1019, 1541, 1155]"
1523,"[1543, 1900, 1626, 1518, 1538]"
1524,"[114, 1617, 16, 18, 1194]"
1525,"[1240, 1607, 1586, 1556, 1538]"
1526,"[1049, 926, 1054, 1133, 886]"
1527,"[1583, 1884, 1586, 1908, 1041]"
1528,"[1543, 1900, 1915, 1552, 1902]"
1529,"[632, 1196, 1572, 1541, 664]"
1530,"[106, 1529, 1588, 1916, 1528]"
1531,"[1607, 1157, 1890, 1610, 1614]"
1532,"[666, 1607, 604, 1676, 1298]"
1533,"[1721, 1543, 1900, 1544, 679]"
1534,"[1543, 1900, 1570, 1619, 1072]"
1535,"[926, 1909, 1935, 1921, 1618]"
1536,"[935, 928, 1587, 932, 920]"
1537,"[1157, 1598, 452, 1528, 1906]"
1538,"[114, 1617, 372, 625, 1307]"
1539,"[1554, 1527, 1627, 1905, 881]"
1540,"[1600, 106, 1005, 1315, 1157]"
1541,"[1915, 1917, 1543, 1900, 1552]"
1542,"[1617, 114, 1618, 1748, 1071]"
1543,"[676, 686, 690, 427, 666]"
1544,"[116, 761, 926, 1094, 326]"
1545,"[1601, 888, 110, 1600, 1540]"
1546,"[1543, 1900, 1915, 1917, 1552]"
1547,"[884, 1664, 87, 1568, 891]"
1548,"[761, 1936, 288, 1645, 372]"
1549,"[886, 1607, 1027, 1544, 288]"
1550,"[1157, 1544, 1607, 1080, 1928]"
1551,"[1319, 1317, 1147, 1552, 1902]"
1552,"[926, 373, 1125, 376, 374]"
1553,"[189, 704, 50, 1895, 1344]"
1554,"[372, 1607, 741, 757, 768]"
1555,"[1157, 372, 114, 1617, 1607]"
1556,"[1543, 1900, 1552, 1902, 1915]"
1557,"[1553, 1628, 322, 1545, 1102]"
1558,"[478, 1924, 1884, 1724, 1889]"
1559,"[1570, 1607, 1619, 1072, 990]"
1560,"[1607, 1598, 1528, 1906, 1202]"
1561,"[1617, 114, 1113, 828, 1070]"
1562,"[478, 1924, 679, 680, 681]"
1563,"[677, 1527, 1627, 1905, 1554]"
1564,"[1526, 1899, 1892, 864, 865]"
1565,"[1607, 1586, 1587, 1538, 1615]"
1566,"[468, 1314, 1568, 33, 1207]"
1567,"[885, 886, 926, 1080, 783]"
1568,"[664, 636, 808, 1746, 446]"
1569,"[114, 1676, 372, 1080, 1158]"
1570,"[1542, 1530, 1613, 1570, 901]"
1571,"[1607, 1608, 1544, 368, 1157]"
1572,"[1072, 1570, 363, 1542, 1530]"
1573,"[632, 1175, 1541, 710, 1572]"
1574,"[1863, 6, 7, 8, 9]"
1575,"[1607, 1676, 1157, 1473, 1252]"
1576,"[1103, 343, 1031, 1086, 1041]"
1577,"[733, 886, 194, 1528, 1906]"
1578,"[96, 1541, 1250, 1572, 436]"
1579,"[1561, 478, 1924, 1543, 1900]"
1580,"[114, 1885, 1884, 110, 1617]"
1581,"[114, 1617, 1600, 1113, 375]"
1582,"[406, 407, 1908, 813, 934]"
1583,"[478, 1924, 16, 18, 1194]"
1584,"[58, 57, 455, 1192, 54]"
1585,"[697, 1721, 832, 1722, 679]"
1586,"[1607, 1536, 290, 260, 1072]"
1587,"[1587, 1554, 1527, 1627, 1905]"
1588,"[1607, 1121, 1522, 1157, 88]"
1589,"[1921, 1528, 1906, 106, 1916]"
1590,"[1601, 688, 1178, 1897, 1922]"
1591,"[864, 865, 1884, 808, 1592]"
1592,"[885, 1159, 220, 1094, 377]"
1593,"[126, 819, 1313, 1694, 1541]"
1594,"[1746, 644, 409, 655, 650]"
1595,"[632, 1196, 1572, 4, 37]"
1596,"[1601, 783, 884, 1547, 1901]"
1597,"[16, 18, 1194, 1204, 1246]"
1598,"[886, 152, 625, 926, 374]"
1599,"[1516, 1552, 1902, 679, 680]"
1600,"[926, 1618, 1276, 326, 761]"
1601,"[1607, 1157, 368, 777, 853]"
1602,"[1049, 324, 1545, 1102, 1921]"
1603,"[828, 1547, 1901, 827, 862]"
1604,"[1157, 452, 1587, 363, 1545]"
1605,"[1543, 1900, 1917, 1552, 1902]"
1606,"[1428, 1882, 1607, 1056, 1608]"
1607,"[16, 18, 1194, 1204, 1246]"
1608,"[1619, 1098, 1570, 57, 1072]"
1609,"[1555, 1655, 292, 1072, 1538]"
1610,"[650, 1746, 647, 644, 1320]"
1611,"[1552, 1902, 1516, 1553, 1628]"
1612,"[333, 1724, 1619, 1129, 1570]"
1613,"[722, 1281, 1915, 1552, 1902]"
1614,"[321, 112, 890, 602, 1202]"
1615,"[1541, 1624, 1516, 657, 663]"
1616,"[1250, 436, 1344, 419, 420]"
1617,"[1601, 1521, 1614, 888, 1522]"
1618,"[1529, 1588, 1916, 1528, 1906]"
1619,"[1066, 866, 1897, 1922, 1599]"
1620,"[722, 1590, 885, 1049, 1545]"
1621,"[1601, 1604, 888, 1534, 1592]"
1622,"[1607, 368, 1544, 1186, 1538]"
1623,"[114, 625, 1301, 1300, 1617]"
1624,"[631, 1040, 896, 673, 772]"
1625,"[88, 698, 1522, 1614, 413]"
1626,"[1915, 1543, 1900, 1884, 1536]"
1627,"[1570, 1202, 410, 1252, 1297]"
1628,"[1196, 1617, 326, 114, 1307]"
1629,"[1066, 1428, 1882, 1106, 476]"
1630,"[1516, 1552, 1902, 1915, 1088]"
1631,"[1261, 45, 759, 882, 752]"
1632,"[114, 1601, 1617, 888, 1113]"
1633,"[1618, 1915, 1543, 1900, 926]"
1634,"[886, 1930, 828, 336, 1574]"
1635,"[1066, 1907, 1587, 864, 936]"
1636,"[1749, 425, 1586, 926, 1587]"
1637,"[1601, 888, 1604, 1712, 427]"
1638,"[1607, 886, 177, 1608, 1157]"
1639,"[369, 1032, 106, 1042, 1528]"
1640,"[920, 1655, 1555, 1908, 700]"
1641,"[1915, 1617, 1884, 1543, 1900]"
1642,"[871, 1065, 1927, 1674, 874]"
1643,"[1543, 1900, 1915, 1552, 1902]"
1644,"[1607, 1608, 1586, 1538, 1615]"
1645,"[478, 1924, 1536, 114, 1557]"
1646,"[1897, 1922, 57, 1516, 1596]"
1647,"[1889, 1884, 1724, 114, 1655]"
1648,"[1601, 1066, 888, 1042, 1600]"
1649,"[1607, 1072, 277, 1608, 1556]"
1650,"[1619, 1558, 1557, 1550, 1618]"
1651,"[368, 1607, 1157, 369, 741]"
1652,"[201, 1672, 1918, 159, 921]"
1653,"[1157, 372, 114, 1617, 452]"
1654,"[1607, 1608, 379, 1157, 368]"
1655,"[57, 864, 381, 865, 987]"
1656,"[1915, 1917, 1543, 1900, 1552]"
1657,"[1617, 1550, 1619, 1558, 1557]"
1658,"[1607, 1157, 1586, 1556, 368]"
1659,"[808, 1304, 1885, 644, 1549]"
1660,"[1607, 1897, 1922, 1544, 1608]"
1661,"[1317, 194, 1153, 967, 1590]"
1662,"[408, 114, 1617, 1123, 106]"
1663,"[1554, 1587, 1527, 1627, 1905]"
1664,"[114, 1617, 828, 1528, 1906]"
1665,"[700, 1619, 1555, 1617, 292]"
1666,"[114, 1554, 1617, 1886, 1907]"
1667,"[1607, 1676, 1157, 1473, 1252]"
1668,"[1921, 926, 1909, 1934, 752]"
1669,"[687, 865, 864, 1042, 1516]"
1670,"[1572, 632, 664, 1196, 667]"
1671,"[112, 890, 114, 1617, 1884]"
1672,"[1607, 1608, 1538, 1615, 1586]"
1673,"[114, 1921, 1618, 1617, 1526]"
1674,"[1428, 1882, 1066, 106, 1543]"
1675,"[1607, 368, 1157, 369, 1186]"
1676,"[1921, 1926, 1907, 1536, 1885]"
1677,"[1317, 1319, 194, 114, 477]"
1678,"[1072, 1570, 1554, 1528, 1906]"
1679,"[1916, 1529, 1588, 1064, 1618]"
1680,"[1543, 1900, 1428, 1882, 1897]"
1681,"[114, 1617, 1552, 1902, 1306]"
1682,"[977, 208, 729, 976, 207]"
1683,"[1884, 1748, 478, 1924, 868]"
1684,"[114, 1617, 1884, 698, 110]"
1685,"[1525, 453, 126, 1548, 78]"
1686,"[1624, 1118, 1516, 886, 1619]"
1687,"[1530, 1613, 1894, 1542, 1072]"
1688,"[1887, 1562, 1884, 1599, 1531]"
1689,"[57, 58, 110, 469, 1547]"
1690,"[926, 1935, 761, 1909, 752]"
1691,"[406, 407, 1809, 427, 57]"
1692,"[886, 1722, 926, 679, 680]"
1693,"[935, 928, 159, 921, 172]"
1694,"[776, 715, 783, 716, 1547]"
1695,"[1541, 1196, 632, 657, 663]"
1696,"[632, 664, 1196, 1770, 786]"
1697,"[1516, 1552, 1902, 1893, 1528]"
1698,"[1607, 1157, 368, 1930, 1608]"
1699,"[1552, 1902, 1888, 1541, 1516]"
1700,"[1932, 1749, 1908, 602, 1583]"
1701,"[904, 1746, 1554, 4, 37]"
1702,"[1619, 1072, 1125, 1542, 1894]"
1703,"[676, 686, 690, 1887, 454]"
1704,"[795, 1568, 336, 1574, 910]"
1705,"[665, 1196, 1318, 1064, 687]"
1706,"[1587, 1527, 1627, 1905, 1554]"
1707,"[1887, 1553, 1628, 1541, 1562]"
1708,"[1915, 1543, 1900, 1552, 1902]"
1709,"[362, 372, 1186, 363, 1607]"
1710,"[1541, 1118, 1516, 1553, 1628]"
1711,"[883, 1897, 1922, 58, 88]"
1712,"[1541, 632, 1553, 1628, 1552]"
1713,"[1572, 1250, 1580, 1015, 436]"
1714,"[1558, 1915, 1543, 1900, 1552]"
1715,"[828, 801, 1207, 714, 739]"
1716,"[1607, 57, 58, 653, 1157]"
1717,"[1600, 106, 1531, 1062, 1601]"
1718,"[801, 959, 50, 1895, 1207]"
1719,"[113, 1897, 1922, 1536, 88]"
1720,"[884, 163, 1917, 157, 167]"
1721,"[1607, 362, 1186, 372, 741]"
1722,"[1607, 1157, 368, 369, 371]"
1723,"[864, 164, 865, 1749, 881]"
1724,"[1541, 783, 935, 1248, 639]"
1725,"[1592, 1929, 1256, 1522, 278]"
1726,"[114, 112, 890, 1528, 1906]"
1727,"[409, 1041, 1103, 1525, 1524]"
1728,"[1907, 1526, 1899, 1532, 1589]"
1729,"[1884, 1562, 1531, 104, 888]"
1730,"[871, 1676, 1927, 1674, 1673]"
1731,"[1555, 292, 1655, 1619, 1617]"
1732,"[1607, 1121, 305, 1544, 1522]"
1733,"[1072, 1894, 363, 1542, 1530]"
1734,"[1528, 1906, 1548, 406, 407]"
1735,"[828, 1428, 1882, 801, 739]"
1736,"[1572, 1196, 632, 1541, 4]"
1737,"[1915, 1552, 1902, 1543, 1900]"
1738,"[1912, 1042, 1066, 1921, 196]"
1739,"[828, 801, 739, 959, 649]"
1740,"[1607, 368, 1544, 739, 1324]"
1741,"[1907, 406, 407, 1029, 1068]"
1742,"[636, 1196, 1247, 1541, 1320]"
1743,"[632, 1541, 1313, 1516, 1557]"
1744,"[50, 1895, 1693, 1547, 1901]"
1745,"[372, 368, 1607, 369, 741]"
1746,"[1072, 1570, 106, 1536, 1897]"
1747,"[1607, 1240, 1538, 1615, 1586]"
1748,"[1930, 886, 935, 783, 273]"
1749,"[1552, 1902, 1516, 96, 1541]"
1750,"[1607, 1157, 368, 1608, 1538]"
1751,"[1066, 106, 688, 1926, 1064]"
1752,"[114, 1617, 1113, 1567, 1611]"
1753,"[114, 1617, 1522, 1521, 888]"
1754,"[57, 756, 1710, 50, 1895]"
1755,"[1619, 1570, 691, 1072, 1542]"
1756,"[60, 59, 1646, 1160, 1923]"
1757,"[50, 1895, 1897, 1922, 884]"
1758,"[679, 680, 681, 718, 116]"
1759,"[1543, 1900, 426, 1898, 1917]"
1760,"[646, 687, 688, 1321, 695]"
1761,"[1724, 114, 321, 1926, 1907]"
1762,"[1886, 1072, 1570, 1619, 1907]"
1763,"[786, 600, 1421, 514, 1809]"
1764,"[52, 1060, 286, 1074, 1136]"
1765,"[1541, 1553, 1628, 664, 904]"
1766,"[159, 921, 919, 170, 1040]"
1767,"[478, 1924, 1884, 325, 935]"
1768,"[885, 1321, 695, 696, 687]"
1769,"[1607, 1157, 368, 369, 1928]"
1770,"[1553, 1628, 126, 1541, 1746]"
1771,"[828, 801, 739, 959, 688]"
1772,"[1552, 1902, 1887, 1516, 1746]"
1773,"[1557, 843, 314, 1571, 1537]"
1774,"[372, 768, 741, 757, 770]"
1775,"[1617, 1618, 112, 890, 1070]"
1776,"[1157, 452, 1339, 1676, 1300]"
1777,"[1072, 1570, 1098, 1619, 1607]"
1778,"[1607, 1676, 510, 1473, 1495]"
1779,"[1607, 1676, 1544, 452, 1067]"
1780,"[478, 1924, 1915, 1557, 1619]"
1781,"[1892, 1907, 1554, 1527, 1627]"
1782,"[1617, 1619, 1557, 1558, 1618]"
1783,"[476, 1539, 1629, 1612, 1199]"
1784,"[102, 57, 58, 13, 631]"
1785,"[1607, 1608, 1157, 368, 379]"
1786,"[57, 1522, 1538, 1615, 58]"
1787,"[1156, 1578, 655, 371, 666]"
1788,"[372, 741, 368, 770, 768]"
1789,"[1607, 1157, 1676, 1005, 1315]"
1790,"[1607, 277, 1556, 1586, 1608]"
1791,"[96, 1541, 1572, 1250, 632]"
1792,"[1530, 1613, 1894, 1072, 1188]"
1793,"[1672, 201, 159, 921, 1907]"
1794,"[1601, 888, 1604, 1712, 427]"
1795,"[664, 632, 1196, 667, 786]"
1796,"[1541, 1552, 1902, 1516, 1118]"
1797,"[1915, 1543, 1900, 1552, 1902]"
1798,"[1607, 1473, 1495, 1596, 1252]"
1799,"[886, 935, 737, 1917, 1591]"
1800,"[1607, 6, 7, 8, 9]"
1801,"[664, 1313, 1516, 1064, 1551]"
1802,"[1553, 1628, 1545, 1516, 1541]"
1803,"[1250, 436, 280, 383, 1045]"
1804,"[409, 1516, 1746, 96, 1541]"
1805,"[1897, 1922, 1072, 1570, 113]"
1806,"[58, 57, 1607, 1608, 638]"
1807,"[602, 1157, 1193, 1202, 410]"
1808,"[57, 58, 1897, 1922, 1917]"
1809,"[1555, 1619, 292, 1655, 1617]"
1810,"[1522, 1890, 1134, 1639, 1610]"
1811,"[1601, 1604, 888, 1600, 1712]"
1812,"[58, 1050, 57, 999, 1033]"
1813,"[1607, 368, 1157, 369, 1056]"
1814,"[1530, 1613, 1542, 1072, 1583]"
1815,"[1250, 436, 383, 1052, 280]"
1816,"[114, 1617, 1884, 1113, 888]"
1817,"[455, 6, 7, 8, 9]"
1818,"[1256, 1676, 1607, 4, 37]"
1819,"[1541, 4, 37, 886, 1619]"
1820,"[298, 1103, 1094, 77, 1110]"
1821,"[885, 926, 1921, 116, 1935]"
1822,"[911, 1592, 1929, 939, 1586]"
1823,"[1528, 1906, 625, 1928, 1529]"
1824,"[1607, 1586, 1587, 113, 1538]"
1825,"[418, 104, 888, 16, 18]"
1826,"[478, 1924, 1884, 676, 686]"
1827,"[1533, 169, 113, 914, 915]"
1828,"[1586, 1537, 715, 1538, 1615]"
1829,"[114, 1617, 1113, 1748, 1070]"
1830,"[1618, 926, 935, 886, 623]"
1831,"[1530, 1613, 1542, 1619, 113]"
1832,"[1300, 1115, 1157, 368, 1541]"
1833,"[1619, 1570, 1931, 1072, 1552]"
1834,"[1934, 329, 1073, 341, 374]"
1835,"[478, 1924, 1884, 1596, 118]"
1836,"[106, 114, 1617, 1070, 1113]"
1837,"[1592, 1929, 1556, 722, 1586]"
1838,"[1617, 114, 1884, 1889, 1552]"
1839,"[1528, 1906, 372, 321, 114]"
1840,"[676, 686, 690, 1617, 114]"
1841,"[1747, 863, 864, 118, 1694]"
1842,"[1721, 114, 1617, 1157, 697]"
1843,"[1561, 1340, 1326, 1907, 1358]"
1844,"[1072, 1619, 1570, 1098, 373]"
1845,"[1561, 1042, 1908, 1917, 1516]"
1846,"[321, 864, 112, 890, 865]"
1847,"[1607, 1157, 368, 1614, 1521]"
1848,"[1530, 1613, 1894, 1542, 363]"
1849,"[1313, 1516, 1524, 1559, 1549]"
1850,"[1601, 1604, 888, 1712, 1600]"
1851,"[928, 1587, 1583, 932, 157]"
1852,"[1915, 1552, 1902, 1561, 1917]"
1853,"[1607, 280, 1530, 1613, 425]"
1854,"[478, 1924, 1886, 1907, 903]"
1855,"[1541, 633, 657, 663, 647]"
1856,"[1607, 1894, 1072, 1608, 1544]"
1857,"[1535, 1903, 1934, 1035, 351]"
1858,"[114, 1617, 110, 1619, 1557]"
1859,"[1884, 828, 460, 1678, 118]"
1860,"[478, 1924, 1884, 466, 1133]"
1861,"[1935, 1602, 1936, 926, 752]"
1862,"[632, 1541, 1196, 1746, 1516]"
1863,"[625, 1607, 1528, 1906, 1301]"
1864,"[1607, 1157, 368, 1608, 1538]"
1865,"[1607, 368, 1157, 369, 1544]"
1866,"[478, 1924, 1314, 886, 371]"
1867,"[1607, 1157, 368, 1608, 369]"
1868,"[926, 885, 1558, 258, 1618]"
1869,"[886, 1027, 175, 1035, 1248]"
1870,"[676, 686, 690, 1599, 1562]"
1871,"[1072, 106, 1570, 1536, 1897]"
1872,"[114, 1617, 465, 1113, 1567]"
1873,"[177, 953, 179, 1205, 271]"
1874,"[1908, 813, 406, 407, 1197]"
1875,"[1746, 96, 819, 409, 1887]"
1876,"[1915, 1545, 1050, 722, 623]"
1877,"[925, 478, 1924, 1541, 1553]"
1878,"[372, 625, 757, 368, 741]"
1879,"[1897, 1922, 1587, 1033, 1586]"
1880,"[1619, 1570, 691, 1072, 1542]"
1881,"[1033, 937, 1050, 936, 886]"
1882,"[1676, 1573, 1186, 325, 1543]"
1883,"[1543, 1900, 1917, 1033, 1587]"
1884,"[1619, 1570, 1072, 1281, 832]"
1885,"[1619, 1570, 1072, 1550, 1618]"
1886,"[368, 1607, 1157, 369, 1186]"
1887,"[1915, 1543, 1900, 1917, 1552]"
1888,"[1601, 1693, 1062, 643, 888]"
1889,"[1199, 1907, 1542, 871, 94]"
1890,"[1072, 1570, 1619, 1907, 106]"
1891,"[1541, 4, 37, 819, 872]"
1892,"[106, 1617, 1526, 1899, 114]"
1893,"[292, 1617, 1555, 1619, 1655]"
1894,"[1543, 1900, 478, 1924, 1915]"
1895,"[1601, 1614, 1521, 811, 46]"
1896,"[1908, 813, 1197, 406, 407]"
1897,"[737, 935, 1917, 966, 1591]"
1898,"[926, 1676, 1909, 363, 1516]"
1899,"[114, 1617, 698, 1113, 88]"
1900,"[114, 828, 1617, 1070, 862]"
1901,"[478, 1924, 1543, 1900, 1552]"
1902,"[955, 207, 968, 970, 974]"
1903,"[1543, 1900, 1897, 1922, 113]"
1904,"[926, 885, 258, 1590, 1079]"
1905,"[114, 1617, 1748, 868, 1070]"
1906,"[372, 114, 1607, 1617, 625]"
1907,"[1570, 1674, 1158, 1072, 1186]"
1908,"[478, 1924, 698, 88, 1522]"
1909,"[113, 1527, 1627, 1905, 1554]"
1910,"[1552, 1902, 1516, 1541, 1553]"
1911,"[1186, 768, 372, 741, 770]"
1912,"[1917, 1915, 359, 1543, 1900]"
1913,"[52, 899, 648, 867, 171]"
1914,"[1915, 1516, 1042, 1561, 1543]"
1915,"[1607, 1157, 1930, 368, 1586]"
1916,"[74, 1534, 1933, 827, 6]"
1917,"[1541, 1196, 1516, 1624, 632]"
1918,"[1607, 1600, 1884, 1157, 903]"
1919,"[1930, 1607, 1157, 368, 369]"
1920,"[1607, 1157, 368, 1608, 277]"
1921,"[1072, 1897, 1922, 1607, 1543]"
1922,"[1522, 1008, 57, 1601, 1586]"
1923,"[1570, 1619, 1072, 1098, 58]"
1924,"[1863, 644, 655, 650, 1873]"
1925,"[1607, 1608, 368, 1157, 1586]"
1926,"[1892, 112, 890, 114, 1617]"
1927,"[1607, 1544, 368, 1586, 1556]"
1928,"[1072, 1570, 1676, 1619, 1098]"
1929,"[1072, 58, 691, 1098, 57]"
1930,"[372, 1617, 114, 828, 741]"
1931,"[1607, 1544, 1157, 368, 1538]"
1932,"[1157, 368, 1095, 369, 1056]"
1933,"[16, 18, 1194, 1204, 1246]"
1934,"[478, 1924, 1610, 88, 43]"
1935,"[1587, 1542, 1554, 1545, 1102]"
1936,"[1607, 1608, 1157, 368, 379]"
1937,"[1552, 1902, 1516, 1196, 632]"
1938,"[57, 1042, 1885, 54, 1887]"
1939,"[1725, 1570, 1568, 884, 1187]"
1940,"[1921, 936, 1587, 324, 175]"
1941,"[1552, 1902, 1516, 1543, 1900]"
1942,"[1915, 16, 18, 1194, 1204]"
1943,"[1676, 1301, 1607, 452, 1255]"
1944,"[1587, 113, 1543, 1900, 698]"
1945,"[172, 935, 1670, 173, 936]"
1946,"[884, 891, 73, 1535, 1903]"
1947,"[1197, 406, 407, 813, 232]"
1948,"[722, 1915, 1543, 1900, 175]"
1949,"[1049, 1133, 926, 1545, 1054]"
1950,"[1540, 1617, 1113, 114, 1533]"
1951,"[625, 372, 114, 926, 452]"
1952,"[1141, 343, 1075, 351, 1535]"
1953,"[1541, 1746, 1516, 647, 657]"
1954,"[114, 884, 1617, 1567, 1611]"
1955,"[1607, 1544, 1538, 1615, 1608]"
1956,"[478, 1924, 16, 18, 1194]"
1957,"[1930, 1583, 1587, 1193, 1586]"
1958,"[1917, 1915, 1543, 1900, 1552]"
1959,"[1884, 1617, 114, 1561, 1070]"
1960,"[1541, 1273, 455, 692, 1267]"
1961,"[1915, 903, 1543, 1900, 478]"
1962,"[1617, 1555, 292, 1535, 1903]"
1963,"[926, 1607, 886, 761, 54]"
1964,"[1676, 1256, 922, 1301, 452]"
1965,"[632, 1196, 1572, 4, 37]"
1966,"[114, 1617, 1884, 478, 1924]"
1967,"[406, 407, 1908, 813, 1042]"
1968,"[1617, 1533, 326, 114, 1592]"
1969,"[1428, 1882, 1538, 1615, 1556]"
1970,"[104, 418, 16, 18, 1194]"
1971,"[1307, 114, 1617, 1133, 372]"
1972,"[1607, 1608, 368, 1157, 1544]"
1973,"[1552, 1902, 1516, 1541, 632]"
1974,"[1619, 1907, 1570, 1724, 1072]"
1975,"[1930, 1157, 368, 1894, 369]"
1976,"[775, 770, 884, 1636, 935]"
1977,"[1607, 1157, 369, 368, 884]"
1978,"[114, 1587, 1617, 1554, 1527]"
1979,"[1072, 363, 1570, 1542, 1098]"
1980,"[1617, 1619, 1557, 1884, 1555]"
1981,"[801, 472, 50, 1895, 336]"
1982,"[1625, 1585, 1583, 1563, 1595]"
1983,"[1607, 1897, 1922, 426, 1898]"
1984,"[1607, 691, 1608, 1157, 368]"
1985,"[478, 1924, 1543, 1900, 1921]"
1986,"[676, 686, 690, 1599, 1562]"
1987,"[1541, 1552, 1902, 922, 1256]"
1988,"[321, 1528, 1906, 1489, 1532]"
1989,"[45, 743, 334, 333, 1921]"
1990,"[1536, 859, 1533, 602, 326]"
1991,"[1601, 888, 1604, 1712, 375]"
1992,"[1607, 1608, 1538, 1615, 1157]"
1993,"[1072, 1619, 832, 1570, 885]"
1994,"[928, 886, 1592, 1929, 153]"
1995,"[1541, 790, 1624, 455, 1196]"
1996,"[478, 1924, 1884, 1561, 1543]"
1997,"[1624, 1553, 1628, 664, 658]"
1998,"[1619, 990, 1570, 1557, 1558]"
1999,"[1199, 114, 602, 1428, 1882]"
2000,"[1617, 114, 1070, 1533, 862]"
2001,"[1721, 1558, 722, 1921, 1545]"
2002,"[1528, 1906, 106, 1907, 113]"
2003,"[1552, 1902, 1516, 1541, 1553]"
2004,"[113, 88, 1917, 1587, 928]"
2005,"[1607, 1598, 1554, 1080, 1626]"
2006,"[1568, 1207, 1191, 336, 1574]"
2007,"[114, 1617, 1113, 375, 828]"
2008,"[1908, 1197, 406, 407, 813]"
2009,"[478, 1924, 1133, 1884, 935]"
2010,"[885, 1055, 1909, 1908, 1586]"
2011,"[1607, 1072, 1544, 1619, 1570]"
2012,"[741, 770, 768, 757, 739]"
2013,"[833, 473, 1305, 17, 834]"
2014,"[1884, 1617, 114, 1557, 926]"
2015,"[1915, 1543, 1900, 1552, 1902]"
2016,"[1918, 1061, 1548, 641, 1672]"
2017,"[1930, 886, 1917, 1530, 1613]"
2018,"[1915, 1543, 1900, 1552, 1902]"
2019,"[1897, 1922, 106, 1536, 1532]"
2020,"[114, 1884, 1617, 375, 1307]"
2021,"[1607, 113, 1586, 1538, 1615]"
2022,"[114, 1617, 1536, 1516, 688]"
2023,"[1746, 1516, 1118, 96, 867]"
2024,"[679, 680, 681, 718, 1619]"
2025,"[1618, 1674, 871, 1125, 926]"
2026,"[1915, 1543, 1900, 1552, 1902]"
2027,"[1586, 1556, 1527, 1627, 1905]"
2028,"[926, 885, 1935, 1079, 258]"
2029,"[177, 1584, 215, 953, 943]"
2030,"[801, 884, 666, 827, 797]"
2031,"[1619, 1548, 1570, 133, 832]"
2032,"[862, 805, 1536, 426, 1898]"
2033,"[650, 625, 644, 673, 631]"
2034,"[1072, 1587, 1570, 1542, 1897]"
2035,"[1884, 478, 1924, 1562, 1531]"
2036,"[1631, 650, 166, 869, 1909]"
2037,"[1607, 403, 599, 597, 595]"
2038,"[813, 1541, 1196, 1553, 1628]"
2039,"[926, 1618, 1125, 1049, 1041]"
2040,"[1884, 1573, 1042, 445, 1917]"
2041,"[1617, 1567, 1611, 1896, 114]"
2042,"[478, 1924, 1884, 1102, 1033]"
2043,"[1318, 1106, 653, 1203, 411]"
2044,"[1543, 1900, 1917, 966, 954]"
2045,"[1536, 1516, 1552, 1902, 1746]"
2046,"[1607, 1157, 1608, 1556, 1538]"
2047,"[57, 106, 1907, 114, 1926]"
2048,"[50, 1895, 783, 828, 756]"
2049,"[1570, 1072, 1607, 1255, 757]"
2050,"[1672, 1042, 156, 165, 1029]"
2051,"[112, 890, 1562, 1533, 1070]"
2052,"[116, 1607, 1201, 1198, 1624]"
2053,"[1592, 1929, 1020, 1522, 1032]"
2054,"[676, 686, 690, 1599, 1884]"
2055,"[57, 1253, 54, 110, 1261]"
2056,"[1908, 1583, 1587, 1193, 1586]"
2057,"[478, 1924, 114, 1617, 688]"
2058,"[1617, 1533, 1910, 759, 72]"
2059,"[1570, 679, 680, 681, 718]"
2060,"[1547, 1901, 1551, 1570, 1072]"
2061,"[795, 1568, 990, 910, 336]"
2062,"[1607, 1157, 368, 1608, 1586]"
2063,"[926, 374, 1042, 1885, 305]"
2064,"[1321, 695, 696, 1590, 1604]"
2065,"[1884, 1897, 1922, 478, 1924]"
2066,"[4, 37, 650, 875, 648]"
2067,"[476, 106, 1618, 871, 1428]"
2068,"[1907, 926, 1921, 1545, 171]"
2069,"[455, 692, 1192, 1543, 1900]"
2070,"[194, 886, 1280, 1932, 1591]"
2071,"[632, 290, 1524, 1559, 1122]"
2072,"[114, 1724, 1889, 1897, 1922]"
2073,"[114, 1889, 1617, 1561, 1724]"
2074,"[1648, 886, 153, 372, 990]"
2075,"[886, 114, 110, 999, 57]"
2076,"[1884, 114, 1617, 478, 1924]"
2077,"[114, 1724, 1617, 372, 1113]"
2078,"[478, 1924, 1884, 666, 1543]"
2079,"[1543, 1900, 1915, 1917, 1552]"
2080,"[58, 1930, 1607, 369, 57]"
2081,"[112, 890, 1533, 321, 1070]"
2082,"[1917, 1915, 1543, 1900, 1552]"
2083,"[1428, 1882, 1607, 1538, 1615]"
2084,"[1552, 1902, 1516, 455, 1192]"
2085,"[1885, 1042, 1066, 476, 865]"
2086,"[828, 801, 107, 1607, 50]"
2087,"[172, 173, 203, 175, 737]"
